00      //Pixel 0: 000
00      //Pixel 1: 000
00      //Pixel 2: 000
00      //Pixel 3: 000
00      //Pixel 4: 000
00      //Pixel 5: 000
00      //Pixel 6: 000
00      //Pixel 7: 000
00      //Pixel 8: 000
00      //Pixel 9: 000
00      //Pixel 10: 000
00      //Pixel 11: 000
00      //Pixel 12: 000
00      //Pixel 13: 000
00      //Pixel 14: 000
00      //Pixel 15: 000
00      //Pixel 16: 000
00      //Pixel 17: 000
00      //Pixel 18: 000
00      //Pixel 19: 000
00      //Pixel 20: 000
00      //Pixel 21: 000
00      //Pixel 22: 000
00      //Pixel 23: 000
00      //Pixel 24: 000
00      //Pixel 25: 000
00      //Pixel 26: 000
00      //Pixel 27: 000
00      //Pixel 28: 000
00      //Pixel 29: 000
00      //Pixel 30: 000
00      //Pixel 31: 000
00      //Pixel 32: 000
00      //Pixel 33: 000
00      //Pixel 34: 000
00      //Pixel 35: 000
00      //Pixel 36: 000
00      //Pixel 37: 000
00      //Pixel 38: 000
00      //Pixel 39: 000
00      //Pixel 40: 000
00      //Pixel 41: 000
00      //Pixel 42: 000
00      //Pixel 43: 000
00      //Pixel 44: 000
00      //Pixel 45: 000
00      //Pixel 46: 000
00      //Pixel 47: 000
00      //Pixel 48: 000
00      //Pixel 49: 000
00      //Pixel 50: 000
00      //Pixel 51: 000
00      //Pixel 52: 000
00      //Pixel 53: 000
00      //Pixel 54: 000
00      //Pixel 55: 000
00      //Pixel 56: 000
00      //Pixel 57: 000
00      //Pixel 58: 000
00      //Pixel 59: 000
00      //Pixel 60: 000
00      //Pixel 61: 000
00      //Pixel 62: 000
00      //Pixel 63: 000
00      //Pixel 64: 000
00      //Pixel 65: 000
00      //Pixel 66: 000
00      //Pixel 67: 000
00      //Pixel 68: 000
00      //Pixel 69: 000
00      //Pixel 70: 000
00      //Pixel 71: 000
00      //Pixel 72: 000
00      //Pixel 73: 000
00      //Pixel 74: 000
00      //Pixel 75: 000
00      //Pixel 76: 000
00      //Pixel 77: 000
00      //Pixel 78: 000
00      //Pixel 79: 000
00      //Pixel 80: 000
00      //Pixel 81: 000
00      //Pixel 82: 000
00      //Pixel 83: 000
00      //Pixel 84: 000
00      //Pixel 85: 000
00      //Pixel 86: 000
00      //Pixel 87: 000
00      //Pixel 88: 000
00      //Pixel 89: 000
00      //Pixel 90: 000
00      //Pixel 91: 000
00      //Pixel 92: 000
00      //Pixel 93: 000
00      //Pixel 94: 000
00      //Pixel 95: 000
00      //Pixel 96: 000
00      //Pixel 97: 000
00      //Pixel 98: 000
00      //Pixel 99: 000
00      //Pixel 100: 000
00      //Pixel 101: 000
00      //Pixel 102: 000
00      //Pixel 103: 000
00      //Pixel 104: 000
00      //Pixel 105: 000
00      //Pixel 106: 000
00      //Pixel 107: 000
00      //Pixel 108: 000
00      //Pixel 109: 000
00      //Pixel 110: 000
00      //Pixel 111: 000
00      //Pixel 112: 000
00      //Pixel 113: 000
00      //Pixel 114: 000
00      //Pixel 115: 000
00      //Pixel 116: 000
00      //Pixel 117: 000
00      //Pixel 118: 000
00      //Pixel 119: 000
00      //Pixel 120: 000
00      //Pixel 121: 000
00      //Pixel 122: 000
00      //Pixel 123: 000
00      //Pixel 124: 000
00      //Pixel 125: 000
00      //Pixel 126: 000
00      //Pixel 127: 000
00      //Pixel 128: 000
00      //Pixel 129: 000
00      //Pixel 130: 000
00      //Pixel 131: 000
00      //Pixel 132: 000
00      //Pixel 133: 000
00      //Pixel 134: 000
00      //Pixel 135: 000
00      //Pixel 136: 000
00      //Pixel 137: 000
00      //Pixel 138: 000
00      //Pixel 139: 000
00      //Pixel 140: 000
00      //Pixel 141: 000
00      //Pixel 142: 000
00      //Pixel 143: 000
00      //Pixel 144: 000
00      //Pixel 145: 000
00      //Pixel 146: 000
00      //Pixel 147: 000
00      //Pixel 148: 000
00      //Pixel 149: 000
00      //Pixel 150: 000
00      //Pixel 151: 000
00      //Pixel 152: 000
00      //Pixel 153: 000
00      //Pixel 154: 000
00      //Pixel 155: 000
00      //Pixel 156: 000
00      //Pixel 157: 000
00      //Pixel 158: 000
00      //Pixel 159: 000
00      //Pixel 160: 000
00      //Pixel 161: 000
00      //Pixel 162: 000
00      //Pixel 163: 000
00      //Pixel 164: 000
00      //Pixel 165: 000
00      //Pixel 166: 000
00      //Pixel 167: 000
00      //Pixel 168: 000
00      //Pixel 169: 000
00      //Pixel 170: 000
00      //Pixel 171: 000
00      //Pixel 172: 000
00      //Pixel 173: 000
00      //Pixel 174: 000
00      //Pixel 175: 000
00      //Pixel 176: 000
00      //Pixel 177: 000
00      //Pixel 178: 000
00      //Pixel 179: 000
00      //Pixel 180: 000
00      //Pixel 181: 000
00      //Pixel 182: 000
00      //Pixel 183: 000
00      //Pixel 184: 000
00      //Pixel 185: 000
00      //Pixel 186: 000
00      //Pixel 187: 000
00      //Pixel 188: 000
00      //Pixel 189: 000
00      //Pixel 190: 000
00      //Pixel 191: 000
00      //Pixel 192: 000
00      //Pixel 193: 000
00      //Pixel 194: 000
00      //Pixel 195: 000
00      //Pixel 196: 000
00      //Pixel 197: 000
00      //Pixel 198: 000
00      //Pixel 199: 000
00      //Pixel 200: 000
00      //Pixel 201: 000
00      //Pixel 202: 000
00      //Pixel 203: 000
00      //Pixel 204: 000
00      //Pixel 205: 000
00      //Pixel 206: 000
00      //Pixel 207: 000
00      //Pixel 208: 000
00      //Pixel 209: 000
00      //Pixel 210: 000
00      //Pixel 211: 000
00      //Pixel 212: 000
00      //Pixel 213: 000
00      //Pixel 214: 000
00      //Pixel 215: 000
00      //Pixel 216: 000
00      //Pixel 217: 000
00      //Pixel 218: 000
00      //Pixel 219: 000
00      //Pixel 220: 000
00      //Pixel 221: 000
00      //Pixel 222: 000
00      //Pixel 223: 000
00      //Pixel 224: 000
00      //Pixel 225: 000
00      //Pixel 226: 000
00      //Pixel 227: 000
00      //Pixel 228: 000
00      //Pixel 229: 000
00      //Pixel 230: 000
00      //Pixel 231: 000
00      //Pixel 232: 000
00      //Pixel 233: 000
00      //Pixel 234: 000
00      //Pixel 235: 000
00      //Pixel 236: 000
00      //Pixel 237: 000
00      //Pixel 238: 000
00      //Pixel 239: 000
00      //Pixel 240: 000
00      //Pixel 241: 000
00      //Pixel 242: 000
00      //Pixel 243: 000
00      //Pixel 244: 000
00      //Pixel 245: 000
00      //Pixel 246: 000
00      //Pixel 247: 000
00      //Pixel 248: 000
00      //Pixel 249: 000
00      //Pixel 250: 000
00      //Pixel 251: 000
00      //Pixel 252: 000
00      //Pixel 253: 000
00      //Pixel 254: 000
00      //Pixel 255: 000
00      //Pixel 256: 000
00      //Pixel 257: 000
00      //Pixel 258: 000
00      //Pixel 259: 000
00      //Pixel 260: 000
00      //Pixel 261: 000
00      //Pixel 262: 000
00      //Pixel 263: 000
00      //Pixel 264: 000
00      //Pixel 265: 000
00      //Pixel 266: 000
00      //Pixel 267: 000
00      //Pixel 268: 000
00      //Pixel 269: 000
00      //Pixel 270: 000
00      //Pixel 271: 000
00      //Pixel 272: 000
00      //Pixel 273: 000
00      //Pixel 274: 000
00      //Pixel 275: 000
00      //Pixel 276: 000
00      //Pixel 277: 000
00      //Pixel 278: 000
00      //Pixel 279: 000
00      //Pixel 280: 000
00      //Pixel 281: 000
00      //Pixel 282: 000
00      //Pixel 283: 000
00      //Pixel 284: 000
00      //Pixel 285: 000
