0000      //Pattern 2, data input stream 0: 000
0019      //Pattern 2, data input stream 1: 9.765625e-002
0031      //Pattern 2, data input stream 2: 1.914063e-001
004A      //Pattern 2, data input stream 3: 2.890625e-001
0061      //Pattern 2, data input stream 4: 3.789063e-001
0078      //Pattern 2, data input stream 5: 4.687500e-001
008E      //Pattern 2, data input stream 6: 5.546875e-001
00A2      //Pattern 2, data input stream 7: 6.328125e-001
00B5      //Pattern 2, data input stream 8: 7.070313e-001
00C5      //Pattern 2, data input stream 9: 7.695313e-001
00D4      //Pattern 2, data input stream 10: 8.281250e-001
00E1      //Pattern 2, data input stream 11: 8.789063e-001
00EC      //Pattern 2, data input stream 12: 9.218750e-001
00F4      //Pattern 2, data input stream 13: 9.531250e-001
00FB      //Pattern 2, data input stream 14: 9.804688e-001
00FE      //Pattern 2, data input stream 15: 9.921875e-001
0100      //Pattern 2, data input stream 16: 001
00FE      //Pattern 2, data input stream 17: 9.921875e-001
00FB      //Pattern 2, data input stream 18: 9.804688e-001
00F4      //Pattern 2, data input stream 19: 9.531250e-001
00EC      //Pattern 2, data input stream 20: 9.218750e-001
00E1      //Pattern 2, data input stream 21: 8.789063e-001
00D4      //Pattern 2, data input stream 22: 8.281250e-001
00C5      //Pattern 2, data input stream 23: 7.695313e-001
00B5      //Pattern 2, data input stream 24: 7.070313e-001
00A2      //Pattern 2, data input stream 25: 6.328125e-001
008E      //Pattern 2, data input stream 26: 5.546875e-001
0078      //Pattern 2, data input stream 27: 4.687500e-001
0061      //Pattern 2, data input stream 28: 3.789063e-001
004A      //Pattern 2, data input stream 29: 2.890625e-001
0031      //Pattern 2, data input stream 30: 1.914063e-001
0019      //Pattern 2, data input stream 31: 9.765625e-002
0000      //Pattern 2, data input stream 32: 000
FFE7      //Pattern 2, data input stream 33: -9.765625e-002
FFCF      //Pattern 2, data input stream 34: -1.914063e-001
FFB6      //Pattern 2, data input stream 35: -2.890625e-001
FF9F      //Pattern 2, data input stream 36: -3.789063e-001
FF88      //Pattern 2, data input stream 37: -4.687500e-001
FF72      //Pattern 2, data input stream 38: -5.546875e-001
FF5E      //Pattern 2, data input stream 39: -6.328125e-001
FF4B      //Pattern 2, data input stream 40: -7.070313e-001
FF3B      //Pattern 2, data input stream 41: -7.695313e-001
FF2C      //Pattern 2, data input stream 42: -8.281250e-001
FF1F      //Pattern 2, data input stream 43: -8.789063e-001
FF14      //Pattern 2, data input stream 44: -9.218750e-001
FF0C      //Pattern 2, data input stream 45: -9.531250e-001
FF05      //Pattern 2, data input stream 46: -9.804688e-001
FF02      //Pattern 2, data input stream 47: -9.921875e-001
FF00      //Pattern 2, data input stream 48: -01
FF02      //Pattern 2, data input stream 49: -9.921875e-001
FF05      //Pattern 2, data input stream 50: -9.804688e-001
FF0C      //Pattern 2, data input stream 51: -9.531250e-001
FF14      //Pattern 2, data input stream 52: -9.218750e-001
FF1F      //Pattern 2, data input stream 53: -8.789063e-001
FF2C      //Pattern 2, data input stream 54: -8.281250e-001
FF3B      //Pattern 2, data input stream 55: -7.695313e-001
FF4B      //Pattern 2, data input stream 56: -7.070313e-001
FF5E      //Pattern 2, data input stream 57: -6.328125e-001
FF72      //Pattern 2, data input stream 58: -5.546875e-001
FF88      //Pattern 2, data input stream 59: -4.687500e-001
FF9F      //Pattern 2, data input stream 60: -3.789063e-001
