0A26      //The golden pattern 2 of FFT result (real) , 0: 1.014844e+001
FFE0      //The golden pattern 2 of FFT result (real) , 1: -1.250000e-001
005D      //The golden pattern 2 of FFT result (real) , 2: 3.632813e-001
0073      //The golden pattern 2 of FFT result (real) , 3: 4.492188e-001
0079      //The golden pattern 2 of FFT result (real) , 4: 4.726563e-001
007C      //The golden pattern 2 of FFT result (real) , 5: 4.843750e-001
007E      //The golden pattern 2 of FFT result (real) , 6: 4.921875e-001
0080      //The golden pattern 2 of FFT result (real) , 7: 5.000000e-001
0080      //The golden pattern 2 of FFT result (real) , 8: 5.000000e-001
0080      //The golden pattern 2 of FFT result (real) , 9: 5.000000e-001
007E      //The golden pattern 2 of FFT result (real) , 10: 4.921875e-001
007C      //The golden pattern 2 of FFT result (real) , 11: 4.843750e-001
0079      //The golden pattern 2 of FFT result (real) , 12: 4.726563e-001
0073      //The golden pattern 2 of FFT result (real) , 13: 4.492188e-001
005D      //The golden pattern 2 of FFT result (real) , 14: 3.632813e-001
FFE0      //The golden pattern 2 of FFT result (real) , 15: -1.250000e-001
F5DA      //The golden pattern 2 of FFT result (real) , 16: -1.014844e+001
0132      //The golden pattern 2 of FFT result (real) , 17: 1.195313e+000
00A7      //The golden pattern 2 of FFT result (real) , 18: 6.523438e-001
008E      //The golden pattern 2 of FFT result (real) , 19: 5.546875e-001
0087      //The golden pattern 2 of FFT result (real) , 20: 5.273438e-001
0083      //The golden pattern 2 of FFT result (real) , 21: 5.117188e-001
0080      //The golden pattern 2 of FFT result (real) , 22: 5.000000e-001
0080      //The golden pattern 2 of FFT result (real) , 23: 5.000000e-001
0080      //The golden pattern 2 of FFT result (real) , 24: 5.000000e-001
0080      //The golden pattern 2 of FFT result (real) , 25: 5.000000e-001
0080      //The golden pattern 2 of FFT result (real) , 26: 5.000000e-001
0083      //The golden pattern 2 of FFT result (real) , 27: 5.117188e-001
0087      //The golden pattern 2 of FFT result (real) , 28: 5.273438e-001
008E      //The golden pattern 2 of FFT result (real) , 29: 5.546875e-001
00A7      //The golden pattern 2 of FFT result (real) , 30: 6.523438e-001
0132      //The golden pattern 2 of FFT result (real) , 31: 1.195313e+000
F5DA      //The golden pattern 2 of FFT result (real) , 32: -1.014844e+001
0020      //The golden pattern 2 of FFT result (real) , 33: 1.250000e-001
FFA3      //The golden pattern 2 of FFT result (real) , 34: -3.632813e-001
