00000      //Pixel 0: 0
00000      //Pixel 1: 0
00000      //Pixel 2: 0
00000      //Pixel 3: 0
00000      //Pixel 4: 0
00000      //Pixel 5: 0
00000      //Pixel 6: 0
00000      //Pixel 7: 0
00000      //Pixel 8: 0
00000      //Pixel 9: 0
00000      //Pixel 10: 0
00000      //Pixel 11: 0
00000      //Pixel 12: 0
00000      //Pixel 13: 0
00000      //Pixel 14: 0
00000      //Pixel 15: 0
00000      //Pixel 16: 0
00000      //Pixel 17: 0
00000      //Pixel 18: 0
00000      //Pixel 19: 0
00000      //Pixel 20: 0
00000      //Pixel 21: 0
00000      //Pixel 22: 0
00000      //Pixel 23: 0
00000      //Pixel 24: 0
00000      //Pixel 25: 0
00000      //Pixel 26: 0
00000      //Pixel 27: 0
00000      //Pixel 28: 0
00000      //Pixel 29: 0
00000      //Pixel 30: 0
00000      //Pixel 31: 0
00000      //Pixel 32: 0
00000      //Pixel 33: 0
00000      //Pixel 34: 0
00000      //Pixel 35: 0
00000      //Pixel 36: 0
00000      //Pixel 37: 0
00000      //Pixel 38: 0
00000      //Pixel 39: 0
00000      //Pixel 40: 0
00000      //Pixel 41: 0
00000      //Pixel 42: 0
00000      //Pixel 43: 0
00000      //Pixel 44: 0
00000      //Pixel 45: 0
00000      //Pixel 46: 0
00000      //Pixel 47: 0
00000      //Pixel 48: 0
00000      //Pixel 49: 0
00000      //Pixel 50: 0
00000      //Pixel 51: 0
00000      //Pixel 52: 0
00000      //Pixel 53: 0
00000      //Pixel 54: 0
00000      //Pixel 55: 0
00000      //Pixel 56: 0
00000      //Pixel 57: 0
00000      //Pixel 58: 0
00000      //Pixel 59: 0
00000      //Pixel 60: 0
00000      //Pixel 61: 0
00000      //Pixel 62: 0
00000      //Pixel 63: 0
00000      //Pixel 64: 0
00000      //Pixel 65: 0
00000      //Pixel 66: 0
00000      //Pixel 67: 0
00000      //Pixel 68: 0
00000      //Pixel 69: 0
00000      //Pixel 70: 0
00000      //Pixel 71: 0
00000      //Pixel 72: 0
00000      //Pixel 73: 0
00000      //Pixel 74: 0
00000      //Pixel 75: 0
00000      //Pixel 76: 0
00000      //Pixel 77: 0
00000      //Pixel 78: 0
00000      //Pixel 79: 0
00000      //Pixel 80: 0
00000      //Pixel 81: 0
00000      //Pixel 82: 0
00000      //Pixel 83: 0
00000      //Pixel 84: 0
00000      //Pixel 85: 0
00000      //Pixel 86: 0
00000      //Pixel 87: 0
00000      //Pixel 88: 0
00000      //Pixel 89: 0
00000      //Pixel 90: 0
00000      //Pixel 91: 0
00000      //Pixel 92: 0
00000      //Pixel 93: 0
00000      //Pixel 94: 0
00000      //Pixel 95: 0
00000      //Pixel 96: 0
00000      //Pixel 97: 0
00000      //Pixel 98: 0
00000      //Pixel 99: 0
00000      //Pixel 100: 0
00000      //Pixel 101: 0
00000      //Pixel 102: 0
00000      //Pixel 103: 0
00000      //Pixel 104: 0
00000      //Pixel 105: 0
00000      //Pixel 106: 0
00000      //Pixel 107: 0
00000      //Pixel 108: 0
00000      //Pixel 109: 0
00000      //Pixel 110: 0
00000      //Pixel 111: 0
00000      //Pixel 112: 0
00000      //Pixel 113: 0
00000      //Pixel 114: 0
00000      //Pixel 115: 0
00000      //Pixel 116: 0
00000      //Pixel 117: 0
00000      //Pixel 118: 0
00000      //Pixel 119: 0
00000      //Pixel 120: 0
00000      //Pixel 121: 0
00000      //Pixel 122: 0
00000      //Pixel 123: 0
00000      //Pixel 124: 0
00000      //Pixel 125: 0
00000      //Pixel 126: 0
0500F      //Pixel 127: 3.127289e-01
00000      //Pixel 128: 0
00000      //Pixel 129: 0
00000      //Pixel 130: 0
00000      //Pixel 131: 0
00000      //Pixel 132: 0
00000      //Pixel 133: 0
00000      //Pixel 134: 0
00000      //Pixel 135: 0
00000      //Pixel 136: 0
00000      //Pixel 137: 0
00000      //Pixel 138: 0
00000      //Pixel 139: 0
00000      //Pixel 140: 0
00000      //Pixel 141: 0
00000      //Pixel 142: 0
00000      //Pixel 143: 0
00000      //Pixel 144: 0
00000      //Pixel 145: 0
00000      //Pixel 146: 0
00000      //Pixel 147: 0
00000      //Pixel 148: 0
00000      //Pixel 149: 0
00000      //Pixel 150: 0
00000      //Pixel 151: 0
00000      //Pixel 152: 0
00000      //Pixel 153: 0
00000      //Pixel 154: 0
00000      //Pixel 155: 0
00000      //Pixel 156: 0
00000      //Pixel 157: 0
00000      //Pixel 158: 0
00000      //Pixel 159: 0
00000      //Pixel 160: 0
00000      //Pixel 161: 0
00000      //Pixel 162: 0
00000      //Pixel 163: 0
00000      //Pixel 164: 0
00000      //Pixel 165: 0
00000      //Pixel 166: 0
00000      //Pixel 167: 0
00000      //Pixel 168: 0
00000      //Pixel 169: 0
00000      //Pixel 170: 0
00000      //Pixel 171: 0
00000      //Pixel 172: 0
00000      //Pixel 173: 0
00000      //Pixel 174: 0
00000      //Pixel 175: 0
00000      //Pixel 176: 0
00000      //Pixel 177: 0
00000      //Pixel 178: 0
00000      //Pixel 179: 0
00000      //Pixel 180: 0
00000      //Pixel 181: 0
00000      //Pixel 182: 0
00000      //Pixel 183: 0
00000      //Pixel 184: 0
00000      //Pixel 185: 0
00000      //Pixel 186: 0
00000      //Pixel 187: 0
00000      //Pixel 188: 0
00000      //Pixel 189: 0
00000      //Pixel 190: 0
051A7      //Pixel 191: 3.189545e-01
00000      //Pixel 192: 0
00000      //Pixel 193: 0
00000      //Pixel 194: 0
00000      //Pixel 195: 0
00000      //Pixel 196: 0
00000      //Pixel 197: 0
00000      //Pixel 198: 0
00000      //Pixel 199: 0
00000      //Pixel 200: 0
00000      //Pixel 201: 0
00000      //Pixel 202: 0
00000      //Pixel 203: 0
00000      //Pixel 204: 0
00000      //Pixel 205: 0
00000      //Pixel 206: 0
00000      //Pixel 207: 0
00000      //Pixel 208: 0
00000      //Pixel 209: 0
00000      //Pixel 210: 0
00000      //Pixel 211: 0
00000      //Pixel 212: 0
00000      //Pixel 213: 0
00000      //Pixel 214: 0
00000      //Pixel 215: 0
00000      //Pixel 216: 0
00000      //Pixel 217: 0
00000      //Pixel 218: 0
00000      //Pixel 219: 0
00000      //Pixel 220: 0
00000      //Pixel 221: 0
00000      //Pixel 222: 0
00000      //Pixel 223: 0
00000      //Pixel 224: 0
00124      //Pixel 225: 4.455566e-03
00DDB      //Pixel 226: 5.412292e-02
00AAF      //Pixel 227: 4.173279e-02
00000      //Pixel 228: 0
00000      //Pixel 229: 0
00000      //Pixel 230: 0
00000      //Pixel 231: 0
00000      //Pixel 232: 0
00000      //Pixel 233: 0
00000      //Pixel 234: 0
00000      //Pixel 235: 0
00000      //Pixel 236: 0
00000      //Pixel 237: 0
00000      //Pixel 238: 0
00000      //Pixel 239: 0
00000      //Pixel 240: 0
00000      //Pixel 241: 0
00000      //Pixel 242: 0
00000      //Pixel 243: 0
00000      //Pixel 244: 0
00000      //Pixel 245: 0
00000      //Pixel 246: 0
00000      //Pixel 247: 0
00000      //Pixel 248: 0
00000      //Pixel 249: 0
00000      //Pixel 250: 0
00000      //Pixel 251: 0
00000      //Pixel 252: 0
00000      //Pixel 253: 0
00000      //Pixel 254: 0
05136      //Pixel 255: 3.172302e-01
00000      //Pixel 256: 0
00000      //Pixel 257: 0
00000      //Pixel 258: 0
00000      //Pixel 259: 0
00000      //Pixel 260: 0
00000      //Pixel 261: 0
00000      //Pixel 262: 0
00000      //Pixel 263: 0
00000      //Pixel 264: 0
00000      //Pixel 265: 0
00000      //Pixel 266: 0
00000      //Pixel 267: 0
00000      //Pixel 268: 0
00000      //Pixel 269: 0
00000      //Pixel 270: 0
00000      //Pixel 271: 0
00000      //Pixel 272: 0
00000      //Pixel 273: 0
00000      //Pixel 274: 0
00000      //Pixel 275: 0
00000      //Pixel 276: 0
00000      //Pixel 277: 0
00000      //Pixel 278: 0
00000      //Pixel 279: 0
00000      //Pixel 280: 0
00000      //Pixel 281: 0
00000      //Pixel 282: 0
00000      //Pixel 283: 0
00000      //Pixel 284: 0
00000      //Pixel 285: 0
00000      //Pixel 286: 0
00000      //Pixel 287: 0
00F33      //Pixel 288: 5.937195e-02
04F6D      //Pixel 289: 3.102570e-01
07E36      //Pixel 290: 4.930115e-01
04BC1      //Pixel 291: 2.959137e-01
0171E      //Pixel 292: 9.030151e-02
00000      //Pixel 293: 0
00000      //Pixel 294: 0
00000      //Pixel 295: 0
00000      //Pixel 296: 0
00000      //Pixel 297: 0
00000      //Pixel 298: 0
01000      //Pixel 299: 6.250000e-02
0162C      //Pixel 300: 8.660889e-02
00806      //Pixel 301: 3.134155e-02
00000      //Pixel 302: 0
00000      //Pixel 303: 0
00000      //Pixel 304: 0
00000      //Pixel 305: 0
00000      //Pixel 306: 0
00000      //Pixel 307: 0
00000      //Pixel 308: 0
00000      //Pixel 309: 0
00000      //Pixel 310: 0
00000      //Pixel 311: 0
00000      //Pixel 312: 0
00000      //Pixel 313: 0
00000      //Pixel 314: 0
00000      //Pixel 315: 0
00000      //Pixel 316: 0
00000      //Pixel 317: 0
00000      //Pixel 318: 0
05170      //Pixel 319: 3.181152e-01
00000      //Pixel 320: 0
00000      //Pixel 321: 0
00000      //Pixel 322: 0
00000      //Pixel 323: 0
00000      //Pixel 324: 0
00000      //Pixel 325: 0
00000      //Pixel 326: 0
00000      //Pixel 327: 0
00000      //Pixel 328: 0
00000      //Pixel 329: 0
00000      //Pixel 330: 0
00000      //Pixel 331: 0
00000      //Pixel 332: 0
00000      //Pixel 333: 0
00000      //Pixel 334: 0
00000      //Pixel 335: 0
00000      //Pixel 336: 0
00000      //Pixel 337: 0
00000      //Pixel 338: 0
00000      //Pixel 339: 0
00000      //Pixel 340: 0
00000      //Pixel 341: 0
00000      //Pixel 342: 0
00000      //Pixel 343: 0
00000      //Pixel 344: 0
00000      //Pixel 345: 0
00000      //Pixel 346: 0
00000      //Pixel 347: 0
00000      //Pixel 348: 0
00000      //Pixel 349: 0
00000      //Pixel 350: 0
00000      //Pixel 351: 0
03AE6      //Pixel 352: 2.300720e-01
06C25      //Pixel 353: 4.224396e-01
0770B      //Pixel 354: 4.650116e-01
03E5C      //Pixel 355: 2.435913e-01
00BE3      //Pixel 356: 4.643250e-02
00000      //Pixel 357: 0
00000      //Pixel 358: 0
00000      //Pixel 359: 0
00000      //Pixel 360: 0
00000      //Pixel 361: 0
03378      //Pixel 362: 2.010498e-01
07312      //Pixel 363: 4.494934e-01
074B2      //Pixel 364: 4.558411e-01
02E80      //Pixel 365: 1.816406e-01
00815      //Pixel 366: 3.157043e-02
00000      //Pixel 367: 0
00000      //Pixel 368: 0
00000      //Pixel 369: 0
00000      //Pixel 370: 0
00000      //Pixel 371: 0
00000      //Pixel 372: 0
00000      //Pixel 373: 0
00000      //Pixel 374: 0
00000      //Pixel 375: 0
00000      //Pixel 376: 0
00000      //Pixel 377: 0
00000      //Pixel 378: 0
00000      //Pixel 379: 0
00000      //Pixel 380: 0
00000      //Pixel 381: 0
00000      //Pixel 382: 0
05126      //Pixel 383: 3.169861e-01
00000      //Pixel 384: 0
00000      //Pixel 385: 0
00000      //Pixel 386: 0
00000      //Pixel 387: 0
00000      //Pixel 388: 0
00000      //Pixel 389: 0
00000      //Pixel 390: 0
00000      //Pixel 391: 0
00000      //Pixel 392: 0
00000      //Pixel 393: 0
00000      //Pixel 394: 0
00000      //Pixel 395: 0
00000      //Pixel 396: 0
00000      //Pixel 397: 0
00000      //Pixel 398: 0
00000      //Pixel 399: 0
00000      //Pixel 400: 0
00000      //Pixel 401: 0
00000      //Pixel 402: 0
00000      //Pixel 403: 0
00000      //Pixel 404: 0
00000      //Pixel 405: 0
00000      //Pixel 406: 0
00000      //Pixel 407: 0
00000      //Pixel 408: 0
00000      //Pixel 409: 0
00000      //Pixel 410: 0
00000      //Pixel 411: 0
00000      //Pixel 412: 0
00000      //Pixel 413: 0
00000      //Pixel 414: 0
00000      //Pixel 415: 0
03504      //Pixel 416: 2.070923e-01
04498      //Pixel 417: 2.679443e-01
020D7      //Pixel 418: 1.282806e-01
00F6B      //Pixel 419: 6.022644e-02
00000      //Pixel 420: 0
00000      //Pixel 421: 0
00000      //Pixel 422: 0
00000      //Pixel 423: 0
00000      //Pixel 424: 0
00840      //Pixel 425: 3.222656e-02
05104      //Pixel 426: 3.164673e-01
06967      //Pixel 427: 4.117279e-01
05776      //Pixel 428: 3.416443e-01
015D8      //Pixel 429: 8.532715e-02
001B2      //Pixel 430: 6.622314e-03
00000      //Pixel 431: 0
00000      //Pixel 432: 0
00000      //Pixel 433: 0
00000      //Pixel 434: 0
00000      //Pixel 435: 0
00000      //Pixel 436: 0
00000      //Pixel 437: 0
00000      //Pixel 438: 0
00000      //Pixel 439: 0
00000      //Pixel 440: 0
00000      //Pixel 441: 0
00000      //Pixel 442: 0
00000      //Pixel 443: 0
00000      //Pixel 444: 0
00000      //Pixel 445: 0
00000      //Pixel 446: 0
05239      //Pixel 447: 3.211823e-01
00000      //Pixel 448: 0
00000      //Pixel 449: 0
00000      //Pixel 450: 0
00000      //Pixel 451: 0
00000      //Pixel 452: 0
00000      //Pixel 453: 0
00000      //Pixel 454: 0
