0      // serial data out 0 
0      // serial data out 1 
0      // serial data out 2 
1      // serial data out 3 
0      // serial data out 4 
0      // serial data out 5 
0      // serial data out 6 
1      // serial data out 7 
0      // serial data out 8 
0      // serial data out 9 
1      // serial data out 10 
0      // serial data out 11 
0      // serial data out 12 
0      // serial data out 13 
1      // serial data out 14 
0      // serial data out 15 
0      // serial data out 16 
0      // serial data out 17 
0      // serial data out 18 
0      // serial data out 19 
0      // serial data out 20 
0      // serial data out 21 
0      // serial data out 22 
0      // serial data out 23 
0      // serial data out 24 
0      // serial data out 25 
0      // serial data out 26 
0      // serial data out 27 
0      // serial data out 28 
0      // serial data out 29 
0      // serial data out 30 
0      // serial data out 31 
0      // serial data out 32 
0      // serial data out 33 
0      // serial data out 34 
0      // serial data out 35 
0      // serial data out 36 
0      // serial data out 37 
0      // serial data out 38 
0      // serial data out 39 
0      // serial data out 40 
0      // serial data out 41 
0      // serial data out 42 
0      // serial data out 43 
0      // serial data out 44 
0      // serial data out 45 
0      // serial data out 46 
0      // serial data out 47 
0      // serial data out 48 
0      // serial data out 49 
1      // serial data out 50 
0      // serial data out 51 
0      // serial data out 52 
0      // serial data out 53 
1      // serial data out 54 
0      // serial data out 55 
1      // serial data out 56 
1      // serial data out 57 
0      // serial data out 58 
0      // serial data out 59 
1      // serial data out 60 
1      // serial data out 61 
0      // serial data out 62 
0      // serial data out 63 
0      // serial data out 64 
1      // serial data out 65 
1      // serial data out 66 
0      // serial data out 67 
0      // serial data out 68 
1      // serial data out 69 
1      // serial data out 70 
0      // serial data out 71 
0      // serial data out 72 
0      // serial data out 73 
0      // serial data out 74 
1      // serial data out 75 
0      // serial data out 76 
0      // serial data out 77 
0      // serial data out 78 
1      // serial data out 79 
1      // serial data out 80 
1      // serial data out 81 
1      // serial data out 82 
0      // serial data out 83 
1      // serial data out 84 
1      // serial data out 85 
1      // serial data out 86 
0      // serial data out 87 
0      // serial data out 88 
0      // serial data out 89 
0      // serial data out 90 
0      // serial data out 91 
0      // serial data out 92 
0      // serial data out 93 
0      // serial data out 94 
0      // serial data out 95 
0      // serial data out 96 
0      // serial data out 97 
0      // serial data out 98 
0      // serial data out 99 
0      // serial data out 100 
0      // serial data out 101 
0      // serial data out 102 
0      // serial data out 103 
1      // serial data out 104 
0      // serial data out 105 
0      // serial data out 106 
1      // serial data out 107 
1      // serial data out 108 
0      // serial data out 109 
