0      // serial data out 0 
1      // serial data out 1 
0      // serial data out 2 
0      // serial data out 3 
0      // serial data out 4 
0      // serial data out 5 
0      // serial data out 6 
0      // serial data out 7 
0      // serial data out 8 
0      // serial data out 9 
1      // serial data out 10 
0      // serial data out 11 
0      // serial data out 12 
0      // serial data out 13 
0      // serial data out 14 
0      // serial data out 15 
0      // serial data out 16 
1      // serial data out 17 
1      // serial data out 18 
1      // serial data out 19 
0      // serial data out 20 
1      // serial data out 21 
0      // serial data out 22 
0      // serial data out 23 
0      // serial data out 24 
0      // serial data out 25 
0      // serial data out 26 
0      // serial data out 27 
0      // serial data out 28 
1      // serial data out 29 
1      // serial data out 30 
0      // serial data out 31 
0      // serial data out 32 
0      // serial data out 33 
0      // serial data out 34 
0      // serial data out 35 
0      // serial data out 36 
0      // serial data out 37 
0      // serial data out 38 
0      // serial data out 39 
0      // serial data out 40 
0      // serial data out 41 
0      // serial data out 42 
0      // serial data out 43 
0      // serial data out 44 
0      // serial data out 45 
0      // serial data out 46 
0      // serial data out 47 
0      // serial data out 48 
0      // serial data out 49 
0      // serial data out 50 
0      // serial data out 51 
1      // serial data out 52 
0      // serial data out 53 
0      // serial data out 54 
0      // serial data out 55 
1      // serial data out 56 
1      // serial data out 57 
0      // serial data out 58 
0      // serial data out 59 
1      // serial data out 60 
1      // serial data out 61 
0      // serial data out 62 
1      // serial data out 63 
0      // serial data out 64 
1      // serial data out 65 
1      // serial data out 66 
0      // serial data out 67 
0      // serial data out 68 
1      // serial data out 69 
0      // serial data out 70 
1      // serial data out 71 
1      // serial data out 72 
1      // serial data out 73 
1      // serial data out 74 
0      // serial data out 75 
1      // serial data out 76 
1      // serial data out 77 
0      // serial data out 78 
0      // serial data out 79 
0      // serial data out 80 
0      // serial data out 81 
0      // serial data out 82 
0      // serial data out 83 
0      // serial data out 84 
0      // serial data out 85 
0      // serial data out 86 
0      // serial data out 87 
0      // serial data out 88 
0      // serial data out 89 
0      // serial data out 90 
0      // serial data out 91 
0      // serial data out 92 
0      // serial data out 93 
0      // serial data out 94 
0      // serial data out 95 
0      // serial data out 96 
0      // serial data out 97 
0      // serial data out 98 
0      // serial data out 99 
0      // serial data out 100 
1      // serial data out 101 
0      // serial data out 102 
0      // serial data out 103 
0      // serial data out 104 
0      // serial data out 105 
0      // serial data out 106 
0      // serial data out 107 
0      // serial data out 108 
0      // serial data out 109 
0      // serial data out 110 
0      // serial data out 111 
0      // serial data out 112 
0      // serial data out 113 
0      // serial data out 114 
0      // serial data out 115 
0      // serial data out 116 
0      // serial data out 117 
0      // serial data out 118 
1      // serial data out 119 
1      // serial data out 120 
0      // serial data out 121 
0      // serial data out 122 
0      // serial data out 123 
1      // serial data out 124 
1      // serial data out 125 
1      // serial data out 126 
1      // serial data out 127 
0      // serial data out 128 
0      // serial data out 129 
1      // serial data out 130 
1      // serial data out 131 
1      // serial data out 132 
1      // serial data out 133 
0      // serial data out 134 
0      // serial data out 135 
0      // serial data out 136 
0      // serial data out 137 
0      // serial data out 138 
0      // serial data out 139 
0      // serial data out 140 
0      // serial data out 141 
0      // serial data out 142 
0      // serial data out 143 
0      // serial data out 144 
1      // serial data out 145 
1      // serial data out 146 
0      // serial data out 147 
0      // serial data out 148 
0      // serial data out 149 
0      // serial data out 150 
0      // serial data out 151 
0      // serial data out 152 
0      // serial data out 153 
0      // serial data out 154 
0      // serial data out 155 
0      // serial data out 156 
0      // serial data out 157 
0      // serial data out 158 
0      // serial data out 159 
0      // serial data out 160 
0      // serial data out 161 
0      // serial data out 162 
0      // serial data out 163 
0      // serial data out 164 
0      // serial data out 165 
0      // serial data out 166 
0      // serial data out 167 
0      // serial data out 168 
0      // serial data out 169 
0      // serial data out 170 
0      // serial data out 171 
1      // serial data out 172 
0      // serial data out 173 
