46    //T000: Xt=070
08    //T000: Yt=008
1F    //T001: Xt=031
12    //T001: Yt=018
4C    //T002: Xt=076
06    //T002: Yt=006
28    //T003: Xt=040
10    //T003: Yt=016
4F    //T004: Xt=079
52    //T004: Yt=082
46    //T005: Xt=070
1E    //T005: Yt=030
52    //T006: Xt=082
2C    //T006: Yt=044
37    //T007: Xt=055
10    //T007: Yt=016
3A    //T008: Xt=058
10    //T008: Yt=016
31    //T009: Xt=049
30    //T009: Yt=048
4F    //T010: Xt=079
48    //T010: Yt=072
4F    //T011: Xt=079
18    //T011: Yt=024
49    //T012: Xt=073
0E    //T012: Yt=014
22    //T013: Xt=034
2A    //T013: Yt=042
13    //T014: Xt=019
20    //T014: Yt=032
16    //T015: Xt=022
12    //T015: Yt=018
4F    //T016: Xt=079
0E    //T016: Yt=014
4C    //T017: Xt=076
28    //T017: Yt=040
4C    //T018: Xt=076
10    //T018: Yt=016
31    //T019: Xt=049
2A    //T019: Yt=042
1F    //T020: Xt=031
16    //T020: Yt=022
55    //T021: Xt=085
10    //T021: Yt=016
52    //T022: Xt=082
28    //T022: Yt=040
31    //T023: Xt=049
26    //T023: Yt=038
46    //T024: Xt=070
20    //T024: Yt=032
4C    //T025: Xt=076
20    //T025: Yt=032
49    //T026: Xt=073
0C    //T026: Yt=012
4C    //T027: Xt=076
0A    //T027: Yt=010
40    //T028: Xt=064
0C    //T028: Yt=012
31    //T029: Xt=049
38    //T029: Yt=056
55    //T030: Xt=085
0C    //T030: Yt=012
3D    //T031: Xt=061
12    //T031: Yt=018
46    //T032: Xt=070
18    //T032: Yt=024
22    //T033: Xt=034
16    //T033: Yt=022
4F    //T034: Xt=079
50    //T034: Yt=080
49    //T035: Xt=073
3C    //T035: Yt=060
46    //T036: Xt=070
4E    //T036: Yt=078
40    //T037: Xt=064
1A    //T037: Yt=026
1F    //T038: Xt=031
18    //T038: Yt=024
58    //T039: Xt=088
1C    //T039: Yt=028
4C    //T040: Xt=076
36    //T040: Yt=054
2E    //T041: Xt=046
26    //T041: Yt=038
3D    //T042: Xt=061
38    //T042: Yt=056
4C    //T043: Xt=076
52    //T043: Yt=082
3D    //T044: Xt=061
26    //T044: Yt=038
3A    //T045: Xt=058
0E    //T045: Yt=014
49    //T046: Xt=073
4E    //T046: Yt=078
4F    //T047: Xt=079
46    //T047: Yt=070
4F    //T048: Xt=079
3E    //T048: Yt=062
46    //T049: Xt=070
22    //T049: Yt=034
55    //T050: Xt=085
2E    //T050: Yt=046
4F    //T051: Xt=079
0C    //T051: Yt=012
34    //T052: Xt=052
3E    //T052: Yt=062
19    //T053: Xt=025
1C    //T053: Yt=028
3D    //T054: Xt=061
46    //T054: Yt=070
58    //T055: Xt=088
1A    //T055: Yt=026
3D    //T056: Xt=061
22    //T056: Yt=034
52    //T057: Xt=082
14    //T057: Yt=020
1C    //T058: Xt=028
14    //T058: Yt=020
0A    //T059: Xt=010
16    //T059: Yt=022
31    //T060: Xt=049
2C    //T060: Yt=044
3D    //T061: Xt=061
14    //T061: Yt=020
28    //T062: Xt=040
28    //T062: Yt=040
43    //T063: Xt=067
48    //T063: Yt=072
19    //T064: Xt=025
1E    //T064: Yt=030
1F    //T065: Xt=031
14    //T065: Yt=020
55    //T066: Xt=085
16    //T066: Yt=022
55    //T067: Xt=085
32    //T067: Yt=050
52    //T068: Xt=082
2A    //T068: Yt=042
4C    //T069: Xt=076
08    //T069: Yt=008
2B    //T070: Xt=043
20    //T070: Yt=032
2E    //T071: Xt=046
1A    //T071: Yt=026
49    //T072: Xt=073
34    //T072: Yt=052
34    //T073: Xt=052
28    //T073: Yt=040
4C    //T074: Xt=076
56    //T074: Yt=086
3D    //T075: Xt=061
1E    //T075: Yt=030
28    //T076: Xt=040
12    //T076: Yt=018
0D    //T077: Xt=013
14    //T077: Yt=020
55    //T078: Xt=085
36    //T078: Yt=054
22    //T079: Xt=034
10    //T079: Yt=016
4C    //T080: Xt=076
12    //T080: Yt=018
40    //T081: Xt=064
20    //T081: Yt=032
31    //T082: Xt=049
3C    //T082: Yt=060
2B    //T083: Xt=043
34    //T083: Yt=052
55    //T084: Xt=085
34    //T084: Yt=052
22    //T085: Xt=034
20    //T085: Yt=032
2E    //T086: Xt=046
28    //T086: Yt=040
52    //T087: Xt=082
3E    //T087: Yt=062
13    //T088: Xt=019
14    //T088: Yt=020
25    //T089: Xt=037
2A    //T089: Yt=042
31    //T090: Xt=049
12    //T090: Yt=018
19    //T091: Xt=025
1A    //T091: Yt=026
2E    //T092: Xt=046
24    //T092: Yt=036
13    //T093: Xt=019
16    //T093: Yt=022
3A    //T094: Xt=058
2E    //T094: Yt=046
16    //T095: Xt=022
22    //T095: Yt=034
28    //T096: Xt=040
32    //T096: Yt=050
1F    //T097: Xt=031
1A    //T097: Yt=026
34    //T098: Xt=052
40    //T098: Yt=064
4F    //T099: Xt=079
20    //T099: Yt=032
