5454      //frame_00 scanline_00 => pixel_00 = 21588  
5656      //frame_00 scanline_00 => pixel_01 = 22102  
5555      //frame_00 scanline_00 => pixel_02 = 21845  
5353      //frame_00 scanline_00 => pixel_03 = 21331  
5858      //frame_00 scanline_00 => pixel_04 = 22616  
5252      //frame_00 scanline_00 => pixel_05 = 21074  
4646      //frame_00 scanline_00 => pixel_06 = 17990  
6565      //frame_00 scanline_00 => pixel_07 = 25957  
7A7A      //frame_00 scanline_00 => pixel_08 = 31354  
8888      //frame_00 scanline_00 => pixel_09 = 34952  
9393      //frame_00 scanline_00 => pixel_10 = 37779  
9494      //frame_00 scanline_00 => pixel_11 = 38036  
9595      //frame_00 scanline_00 => pixel_12 = 38293  
9696      //frame_00 scanline_00 => pixel_13 = 38550  
8A8A      //frame_00 scanline_00 => pixel_14 = 35466  
7777      //frame_00 scanline_00 => pixel_15 = 30583  
4E4E      //frame_00 scanline_01 => pixel_00 = 20046  
5353      //frame_00 scanline_01 => pixel_01 = 21331  
4E4E      //frame_00 scanline_01 => pixel_02 = 20046  
5050      //frame_00 scanline_01 => pixel_03 = 20560  
4F4F      //frame_00 scanline_01 => pixel_04 = 20303  
4C4C      //frame_00 scanline_01 => pixel_05 = 19532  
4242      //frame_00 scanline_01 => pixel_06 = 16962  
5D5D      //frame_00 scanline_01 => pixel_07 = 23901  
7B7B      //frame_00 scanline_01 => pixel_08 = 31611  
8C8C      //frame_00 scanline_01 => pixel_09 = 35980  
9494      //frame_00 scanline_01 => pixel_10 = 38036  
9393      //frame_00 scanline_01 => pixel_11 = 37779  
9595      //frame_00 scanline_01 => pixel_12 = 38293  
9696      //frame_00 scanline_01 => pixel_13 = 38550  
8888      //frame_00 scanline_01 => pixel_14 = 34952  
7676      //frame_00 scanline_01 => pixel_15 = 30326  
5353      //frame_00 scanline_02 => pixel_00 = 21331  
5050      //frame_00 scanline_02 => pixel_01 = 20560  
5353      //frame_00 scanline_02 => pixel_02 = 21331  
4D4D      //frame_00 scanline_02 => pixel_03 = 19789  
4D4D      //frame_00 scanline_02 => pixel_04 = 19789  
4545      //frame_00 scanline_02 => pixel_05 = 17733  
3D3D      //frame_00 scanline_02 => pixel_06 = 15677  
5F5F      //frame_00 scanline_02 => pixel_07 = 24415  
7676      //frame_00 scanline_02 => pixel_08 = 30326  
8C8C      //frame_00 scanline_02 => pixel_09 = 35980  
9393      //frame_00 scanline_02 => pixel_10 = 37779  
9696      //frame_00 scanline_02 => pixel_11 = 38550  
9696      //frame_00 scanline_02 => pixel_12 = 38550  
9898      //frame_00 scanline_02 => pixel_13 = 39064  
8787      //frame_00 scanline_02 => pixel_14 = 34695  
7777      //frame_00 scanline_02 => pixel_15 = 30583  
5959      //frame_00 scanline_03 => pixel_00 = 22873  
5353      //frame_00 scanline_03 => pixel_01 = 21331  
5353      //frame_00 scanline_03 => pixel_02 = 21331  
5959      //frame_00 scanline_03 => pixel_03 = 22873  
4E4E      //frame_00 scanline_03 => pixel_04 = 20046  
4545      //frame_00 scanline_03 => pixel_05 = 17733  
3B3B      //frame_00 scanline_03 => pixel_06 = 15163  
5858      //frame_00 scanline_03 => pixel_07 = 22616  
7B7B      //frame_00 scanline_03 => pixel_08 = 31611  
8B8B      //frame_00 scanline_03 => pixel_09 = 35723  
9898      //frame_00 scanline_03 => pixel_10 = 39064  
9595      //frame_00 scanline_03 => pixel_11 = 38293  
9999      //frame_00 scanline_03 => pixel_12 = 39321  
9898      //frame_00 scanline_03 => pixel_13 = 39064  
8B8B      //frame_00 scanline_03 => pixel_14 = 35723  
7474      //frame_00 scanline_03 => pixel_15 = 29812  
5454      //frame_00 scanline_04 => pixel_00 = 21588  
5858      //frame_00 scanline_04 => pixel_01 = 22616  
5252      //frame_00 scanline_04 => pixel_02 = 21074  
5454      //frame_00 scanline_04 => pixel_03 = 21588  
4E4E      //frame_00 scanline_04 => pixel_04 = 20046  
4A4A      //frame_00 scanline_04 => pixel_05 = 19018  
4040      //frame_00 scanline_04 => pixel_06 = 16448  
5C5C      //frame_00 scanline_04 => pixel_07 = 23644  
7777      //frame_00 scanline_04 => pixel_08 = 30583  
8C8C      //frame_00 scanline_04 => pixel_09 = 35980  
9494      //frame_00 scanline_04 => pixel_10 = 38036  
9999      //frame_00 scanline_04 => pixel_11 = 39321  
9B9B      //frame_00 scanline_04 => pixel_12 = 39835  
9999      //frame_00 scanline_04 => pixel_13 = 39321  
8B8B      //frame_00 scanline_04 => pixel_14 = 35723  
7474      //frame_00 scanline_04 => pixel_15 = 29812  
5757      //frame_00 scanline_05 => pixel_00 = 22359  
